ZTSJ6537120: 48.682.994/3446-75<->74.191.138/6225-74
FEGJ7442034: 3648Kg (28%)
QVAU2680287: 3549Kg (28%)
WRVU3697669: 5490Kg (28%)
WUDU3269897: 4449Kg (28%)
MEUZ1837301: 5243Kg (28%)
MUYU0029808: 6016Kg (28%)
MWTJ3054122: 5122Kg (28%)
PEDZ5658691: 4986Kg (28%)
XGJZ9514999: 5551Kg (28%)
MVAU1870196: 5860Kg (28%)
SEEJ7749801: 3463Kg (28%)
DDHU2543017: 3204Kg (28%)
PGGJ9308782: 5119Kg (28%)
EEVU8308347: 5085Kg (28%)
NEUU4472132: 5838Kg (28%)
GALJ9964834: 3977Kg (28%)
RDYZ7207093: 4171Kg (28%)
BDJU7962158: 5332Kg (28%)
PYHJ6778480: 5409Kg (28%)
GSZJ5032537: 5396Kg (28%)
IFGJ1435039: 2934Kg (28%)
LFXJ1513070: 4902Kg (28%)
ZEGU9248633: 5033Kg (28%)
HBVZ8666413: 3107Kg (28%)
ZFYU3675326: 3792Kg (28%)
HBNU4017239: 6066Kg (28%)
UAJU4245593: 5618Kg (28%)
MPZU0376623: 6332Kg (28%)
CVCZ5689143: 6264Kg (28%)
ICMZ5171071: 4306Kg (28%)
IKJZ8543504: 6170Kg (28%)
WVBJ9806131: 4781Kg (28%)
BMRZ8545769: 4585Kg (28%)
ANOJ2113954: 3354Kg (28%)
AXJZ4414274: 6125Kg (28%)
CJHJ0324789: 4628Kg (28%)
ZDKU2002305: 6535Kg (28%)
MOTJ8560069: 5789Kg (28%)
QFNZ2944019: 4523Kg (28%)
GWPZ2054876: 3395Kg (28%)
KZEU6767851: 5275Kg (28%)
HBFZ7764941: 6114Kg (28%)
WTKU8057021: 5254Kg (28%)
BBUU3742260: 6199Kg (28%)
XLAU0821191: 5840Kg (28%)
DTCU8806079: 5458Kg (28%)
UCSZ2423891: 3901Kg (28%)
BCSJ8919136: 6055Kg (28%)
JJEU6748976: 3568Kg (28%)
SOQJ5588335: 5620Kg (28%)
AXKJ5535756: 3165Kg (28%)
BIFZ9092065: 4395Kg (28%)
DWHJ0414069: 3597Kg (28%)
EOMJ4220978: 4978Kg (28%)
JEBJ4311486: 3877Kg (28%)
TSBU9671596: 3142Kg (28%)
CXVU7675451: 5878Kg (27%)
LEJU9995968: 4829Kg (27%)
FOOZ4618930: 6285Kg (27%)
ZKDZ0969149: 5121Kg (27%)
FDOU5402220: 5340Kg (27%)
BWJJ0759783: 5278Kg (27%)
YSHJ8146920: 4952Kg (27%)
XGCJ6269466: 2775Kg (27%)
IMIU0344697: 3836Kg (27%)
ARCU6297103: 5209Kg (27%)
SRPU0980694: 2793Kg (27%)
XZVZ8644607: 6286Kg (27%)
DISZ5302694: 2981Kg (27%)
LEQZ6405319: 4760Kg (27%)
WIHJ7079228: 5421Kg (27%)
WZTU8478443: 5905Kg (27%)
HDBZ4984201: 5846Kg (27%)
DMHU1491698: 3732Kg (27%)
ZUQZ1666408: 4885Kg (27%)
EUTJ2157581: 6221Kg (27%)
CRJZ4413973: 6234Kg (27%)
FSMZ6857831: 5682Kg (27%)
QZCU9739921: 5338Kg (27%)
DWXJ7246897: 2978Kg (27%)
CUZZ6597251: 3168Kg (27%)
ZNIJ1229569: 5452Kg (27%)
GVYZ3974089: 4512Kg (27%)
RSJZ7903764: 5067Kg (27%)
ROYU2326950: 4192Kg (27%)
FMTZ3238438: 5894Kg (27%)
ZJFZ1565980: 3736Kg (27%)
WRYU3655929: 6304Kg (27%)
KKWJ6695963: 3753Kg (27%)
XKAZ7279622: 4939Kg (27%)
TQKU6954229: 6050Kg (27%)
CIIZ3667919: 5325Kg (27%)
IKBJ3457389: 5939Kg (27%)
DILU0081327: 6328Kg (27%)
LLFZ7048344: 4853Kg (27%)
CATJ8714110: 4489Kg (27%)
BHPU4474067: 6214Kg (27%)
KGNU3929503: 5780Kg (27%)
VEXJ7428625: 5716Kg (27%)
RAMJ3686395: 5712Kg (27%)
ONLU9960459: 4337Kg (27%)
XCTU5109685: 5853Kg (27%)
TTLZ7613801: 3502Kg (27%)
SKUJ7861042: 4783Kg (27%)
SWJU7998587: 6391Kg (27%)
HRKZ3011470: 3295Kg (27%)
EQZJ9801293: 6356Kg (27%)
BQRJ7533928: 4201Kg (27%)
BRYU0122152: 5896Kg (27%)
IUIU1839472: 4186Kg (27%)
ADUZ4881707: 5546Kg (27%)
XFJZ1559891: 4739Kg (27%)
KNBZ2058262: 6253Kg (27%)
VNYJ1850905: 5481Kg (27%)
PSZJ4048985: 5651Kg (27%)
MVMZ1182906: 6106Kg (27%)
SPBU8770446: 4915Kg (27%)
HGGU0705313: 6192Kg (27%)
MEPZ2485504: 3033Kg (27%)
XTBU0614302: 4212Kg (27%)
ILDZ1428151: 2751Kg (27%)
BOPZ7923642: 3410Kg (27%)
CJBZ0846101: 5602Kg (27%)
FMRU5676079: 4413Kg (27%)
YPFU2032943: 4828Kg (27%)
CFCZ7330173: 5636Kg (27%)
IEVU0200546: 5281Kg (27%)
DDCZ3633367: 4202Kg (27%)
BNGZ4479095: 5523Kg (27%)
EMJZ1820303: 5572Kg (27%)
CAJJ7485212: 4971Kg (27%)
EAQU8352970: 4547Kg (27%)
TUOU9983280: 2843Kg (27%)
KEDU5629963: 5380Kg (27%)
VTPJ5860759: 5366Kg (27%)
FTHZ5626028: 4576Kg (27%)
VDZU9066427: 5126Kg (26%)
LJLJ7648058: 5845Kg (26%)
YDJJ6202804: 3321Kg (26%)
PFIU4757837: 3681Kg (26%)
TSIJ6207835: 4289Kg (26%)
PVQZ9878027: 6028Kg (26%)
UCVZ9010910: 5844Kg (26%)
FACU4249444: 4050Kg (26%)
OUPU7557359: 5687Kg (26%)
CUWZ0578000: 6025Kg (26%)
DSFU5405459: 3364Kg (26%)
KYGJ2505349: 5877Kg (26%)
DELZ3315885: 4659Kg (26%)
JELU5486426: 2822Kg (26%)
FWBZ9236840: 4056Kg (26%)
VOTZ5560570: 3509Kg (26%)
XONZ6250586: 5393Kg (26%)
CDQZ3827856: 5028Kg (26%)
DHHJ3963253: 4613Kg (26%)
MGFZ7269122: 4576Kg (26%)
FNEJ5340402: 5379Kg (26%)
SGLU2026763: 5058Kg (26%)
BAIZ2923251: 3555Kg (26%)
AXVJ4546886: 3530Kg (26%)
IQMJ9206335: 5937Kg (26%)
IKWJ9479637: 5625Kg (26%)
XFUZ0439678: 4612Kg (26%)
BSBU7495545: 5212Kg (26%)
JHTJ3035037: 3566Kg (26%)
ZFFJ1768649: 4841Kg (26%)
EPXZ0639767: 5730Kg (26%)
CZHJ9725211: 5798Kg (26%)
HAQU8774595: 5765Kg (26%)
SHTU6473744: 2588Kg (26%)
PMSU2291117: 4736Kg (26%)
MOYU8701626: 4781Kg (26%)
SPLZ0593818: 4934Kg (26%)
FRYZ0212040: 5918Kg (26%)
GGEJ9704878: 4310Kg (26%)
RIKJ9648267: 4020Kg (26%)
QYLU3079104: 4895Kg (26%)
YSQJ3841374: 5535Kg (26%)
OPJU5173460: 3938Kg (26%)
IISZ6268932: 6154Kg (26%)
ABRZ1151612: 5625Kg (26%)
UVWJ2196387: 4232Kg (26%)
CUCZ4302096: 4453Kg (26%)
YKSZ8908694: 2858Kg (26%)
EPIU9070016: 5957Kg (26%)
PTOU3392780: 3011Kg (26%)
LUOZ5746665: 5441Kg (26%)
KDJU3554826: 5766Kg (26%)
IVQU5626104: 3353Kg (26%)
UXFZ3041717: 5681Kg (26%)
SUQZ0602028: 5165Kg (26%)
IHVJ2928381: 5633Kg (26%)
WLZJ8952844: 5713Kg (26%)
LHWJ8416808: 4317Kg (26%)
LQQU4027590: 4529Kg (26%)
HHHZ2892024: 3363Kg (26%)
ADPU4482457: 5565Kg (26%)
SXKU6600710: 4235Kg (26%)
BQFJ9597612: 4522Kg (26%)
PPLU9932543: 4758Kg (26%)
BZLZ5510013: 3321Kg (26%)
LTUU3252383: 2665Kg (26%)
XUWU0799139: 4645Kg (26%)
HBCJ6443429: 2762Kg (26%)
XWJZ7004371: 2699Kg (26%)
ASSZ6327602: 2870Kg (26%)
GGTZ9104975: 4528Kg (26%)
SGGZ0085727: 4403Kg (26%)
JNNJ4876054: 5159Kg (26%)
RYKZ6069460: 5416Kg (26%)
YAYU9619940: 2957Kg (26%)
YJIJ2010324: 4641Kg (26%)
PEBU5532208: 5696Kg (26%)
HXBJ7900423: 5725Kg (26%)
JFUJ4214515: 5549Kg (26%)
WDCJ7404946: 5430Kg (26%)
WAIJ0465653: 4499Kg (25%)
BSOZ4230717: 5686Kg (25%)
CCFU9157191: 6023Kg (25%)
KSGJ5077048: 4342Kg (25%)
UHZU2480446: 3904Kg (25%)
JKMJ9019464: 3607Kg (25%)
RSMZ9428345: 4769Kg (25%)
LPDJ3408998: 5384Kg (25%)
GHWZ4638697: 4675Kg (25%)
BGKU4399784: 4931Kg (25%)
JXKU6322417: 5852Kg (25%)
OAYZ6263396: 3863Kg (25%)
WZNJ7342933: 3787Kg (25%)
TMBZ5147872: 3587Kg (25%)
IQSZ4455033: 4685Kg (25%)
MPIJ5629251: 4382Kg (25%)
JUAJ3531663: 4960Kg (25%)
MKBZ9687747: 5725Kg (25%)
TWSU4936330: 4268Kg (25%)
ECXZ2823153: 2978Kg (25%)
NJWZ7538309: 4705Kg (25%)
JZLJ7394898: 4923Kg (25%)
PCVJ6414353: 4597Kg (25%)
QRGJ8150713: 4879Kg (25%)
YSMU3549210: 5873Kg (25%)
MLVZ9386297: 5611Kg (25%)
TRXU3618619: 5826Kg (25%)
MJTZ1427238: 5021Kg (25%)
XUWZ2934462: 5970Kg (25%)
WVXZ6915941: 3665Kg (25%)
YIKU2439793: 4355Kg (25%)
IBJU1427167: 4251Kg (25%)
FOYJ0846726: 4152Kg (25%)
RVLJ1030954: 4261Kg (25%)
BQHJ7011380: 5939Kg (25%)
RIDZ1069763: 4639Kg (25%)
JBHJ5229602: 5741Kg (25%)
ESIU0251089: 5563Kg (25%)
WNCZ2477939: 5396Kg (25%)
NTFJ5401179: 5259Kg (25%)
SOFZ0484073: 4093Kg (25%)
FXWZ8775413: 3246Kg (25%)
KQSZ8627117: 4732Kg (25%)
KZXJ5921694: 3390Kg (25%)
TTHZ7098866: 5881Kg (25%)
WVAU6336554: 3252Kg (25%)
NSKJ1433061: 3662Kg (25%)
IBKU4428685: 4484Kg (25%)
ISEJ9125422: 5186Kg (25%)
GDBJ3379758: 4513Kg (25%)
YLJZ5342111: 4942Kg (25%)
WSDZ1771331: 3212Kg (25%)
GAFU6643550: 3070Kg (25%)
GNGJ3058644: 3681Kg (25%)
RAFZ8829742: 5370Kg (25%)
NNQZ5179103: 5862Kg (25%)
IZSJ6433801: 4797Kg (25%)
UZEU3463313: 6029Kg (25%)
FZPJ6463136: 5951Kg (25%)
MSQZ6031982: 5660Kg (25%)
LYVJ0320974: 4807Kg (25%)
TIJU5372703: 5907Kg (25%)
XLDZ5932846: 3362Kg (25%)
HYYJ4430807: 3955Kg (25%)
OTBZ7750190: 5525Kg (25%)
FEKZ6351508: 3982Kg (25%)
IKYZ9827193: 3503Kg (25%)
CGKZ1096410: 5511Kg (25%)
NYOZ2129380: 3291Kg (25%)
DWGJ4056559: 5730Kg (25%)
QRWU1006828: 4532Kg (25%)
WSPJ0027924: 5190Kg (25%)
XAHJ5488665: 5116Kg (24%)
PMTU3956639: 5772Kg (24%)
CBSZ2094250: 5359Kg (24%)
KLQZ5658886: 5328Kg (24%)
KHWU9548761: 4815Kg (24%)
SJLU8545824: 5646Kg (24%)
LBUU1414853: 4040Kg (24%)
JCNJ4588264: 5704Kg (24%)
KXSJ4388529: 3751Kg (24%)
SMAZ5449144: 2685Kg (24%)
CEOZ3278417: 4924Kg (24%)
COPJ8431010: 4545Kg (24%)
PCSU7489322: 3965Kg (24%)
UJVU3673517: 5469Kg (24%)
BZYJ2155431: 4246Kg (24%)
PEJJ3571468: 5542Kg (24%)
OOZU3464405: 5132Kg (24%)
UVQJ8453551: 2742Kg (24%)
UFUZ9445699: 3758Kg (24%)
ZUXU0393094: 2483Kg (24%)
SPUU6407675: 5402Kg (24%)
UWDJ0685547: 5060Kg (24%)
HZIU6747804: 3123Kg (24%)
UKNJ5188581: 3921Kg (24%)
UYJU2465072: 3344Kg (24%)
AUCU8801476: 5150Kg (24%)
DOHZ2688615: 4211Kg (24%)
DZDZ4200863: 2878Kg (24%)
LOQU7613632: 5814Kg (24%)
PSEZ2788304: 3998Kg (24%)
DDLU5081580: 5520Kg (24%)
QBAJ7533074: 5207Kg (24%)
DUKZ9189400: 5559Kg (24%)
RQWJ0349635: 3946Kg (24%)
RLTJ0035797: 3178Kg (24%)
CCVZ4133500: 4021Kg (24%)
EXAU3379522: 4324Kg (24%)
IJUU2236982: 5805Kg (24%)
UKNZ8015143: 4978Kg (24%)
GEMU7626156: 4169Kg (24%)
GVQJ1073057: 3959Kg (24%)
UVCZ3002839: 2642Kg (24%)
SIAJ4199927: 5432Kg (24%)
JOMJ0451127: 5414Kg (24%)
SGXU5988076: 3941Kg (24%)
HXOJ2732027: 3401Kg (24%)
UZFU4210132: 3970Kg (24%)
OYPJ1545981: 4272Kg (24%)
GZWJ1484502: 3448Kg (24%)
YHMJ8010242: 5011Kg (24%)
XOVU3391402: 4162Kg (24%)
RYIJ0281105: 2964Kg (24%)
BSGU6139284: 4017Kg (24%)
YLMZ2097431: 5344Kg (24%)
OTGJ3956320: 3735Kg (24%)
RLSJ2038652: 4920Kg (24%)
VWLJ6654190: 5186Kg (24%)
NFYU0985258: 5373Kg (24%)
UCEU0510419: 3591Kg (24%)
WPJU8914690: 2842Kg (24%)
XWRJ4408397: 5171Kg (24%)
LJQJ5345265: 4666Kg (24%)
QNEZ4081309: 3351Kg (24%)
GUJJ3986689: 3521Kg (24%)
VXBZ9769568: 3122Kg (24%)
BCIU1183883: 4211Kg (24%)
WAJZ7685601: 3832Kg (24%)
LFJJ3096121: 5513Kg (24%)
JYFU0658179: 4447Kg (24%)
LCNJ8943098: 5598Kg (24%)
CJKZ9393054: 4655Kg (24%)
WHWU0761431: 4835Kg (24%)
GBEZ8981061: 2863Kg (24%)
HTSJ3514585: 4129Kg (24%)
ZYPZ9836023: 4834Kg (24%)
PQAZ0426614: 3580Kg (24%)
OCZU5746919: 5855Kg (24%)
JTPU0838148: 3283Kg (24%)
RLWU6557154: 2825Kg (24%)
JULJ0689740: 4582Kg (24%)
OGXU0660347: 4504Kg (24%)
VGIZ6886735: 4076Kg (24%)
HNLU8259940: 3332Kg (24%)
KHPU3783195: 4097Kg (24%)
ESEJ9163016: 5213Kg (24%)
FHYU1020496: 5378Kg (24%)
MEHZ9067356: 4001Kg (24%)
IHTU9799179: 3612Kg (24%)
TGXZ8848795: 2461Kg (24%)
MPFJ6504372: 4571Kg (23%)
PADU2548002: 3591Kg (23%)
FTUU6203486: 5533Kg (23%)
RIRU8719074: 4600Kg (23%)
LMIU9369677: 4931Kg (23%)
VLNJ1703875: 3550Kg (23%)
BXSU1465246: 2994Kg (23%)
CGAZ0384666: 5532Kg (23%)
MTXZ1534358: 3334Kg (23%)
PYTZ2992542: 5447Kg (23%)
DWIZ3168363: 4368Kg (23%)
KNYJ9488087: 3024Kg (23%)
TDMZ1535924: 3589Kg (23%)
CCCJ3834353: 4330Kg (23%)
ZTFJ9297969: 4870Kg (23%)
BWKJ8738104: 2612Kg (23%)
AFRJ0075868: 3645Kg (23%)
IMQZ8262767: 4211Kg (23%)
IUMZ6651214: 2626Kg (23%)
TZXJ9047845: 4903Kg (23%)
BVAU1680331: 3898Kg (23%)
XIFZ3010096: 3009Kg (23%)
AYTZ7902482: 5157Kg (23%)
CXCZ0094943: 3635Kg (23%)
IQMZ3607996: 4473Kg (23%)
WDJZ9439405: 4704Kg (23%)
AGFZ3691881: 2973Kg (23%)
XRMJ0371055: 2825Kg (23%)
OCDZ9539612: 3584Kg (23%)
DDNU9401887: 4893Kg (23%)
PDTJ4816907: 2784Kg (23%)
FGFJ2993215: 4943Kg (23%)
BOGZ9015858: 2488Kg (23%)
QXDZ6885641: 5518Kg (23%)
FQPJ7916305: 4389Kg (23%)
FOMU7235453: 4559Kg (23%)
LSOJ7577542: 4690Kg (23%)
JXFZ3058984: 4872Kg (23%)
PPJJ6924235: 4222Kg (23%)
DKBJ4133792: 5612Kg (23%)
GXZU1404946: 2712Kg (23%)
CEZU0306866: 2867Kg (23%)
RQWJ8556326: 5238Kg (23%)
LGRJ0808742: 5048Kg (23%)
XAKJ9382417: 4921Kg (23%)
ENNJ7714462: 5259Kg (23%)
SNEZ3920649: 3597Kg (23%)
WEGU0556772: 5185Kg (23%)
MIHZ3229512: 4574Kg (23%)
NFSZ4923079: 5484Kg (23%)
OLZZ5164058: 3864Kg (23%)
XJIU3212308: 5048Kg (23%)
DAKZ4140406: 4966Kg (23%)
PDOU5637536: 5276Kg (23%)
HQPJ4109279: 2889Kg (23%)
HZBJ9325911: 4339Kg (23%)
OLCJ8581537: 5174Kg (23%)
WHGZ7847239: 5428Kg (23%)
WJVZ0758164: 4283Kg (23%)
ZWWZ3164282: 5214Kg (23%)
GXBU2791461: 4638Kg (23%)
RJGU0028086: 5058Kg (23%)
BQYZ0206548: 4412Kg (23%)
HIGZ5547347: 3183Kg (23%)
HOZJ1464012: 3000Kg (23%)
IFFU1400598: 4743Kg (23%)
AYUJ3670019: 3497Kg (23%)
GGGJ4526018: 2744Kg (23%)
KYNJ8742186: 5497Kg (23%)
JTEU3627544: 3502Kg (23%)
OWOZ9052896: 4163Kg (23%)
QEPJ2755366: 5563Kg (23%)
HNOZ7215796: 5671Kg (23%)
JDCU9081887: 4742Kg (23%)
OBVZ5389514: 4443Kg (23%)
AQHJ0409462: 5162Kg (23%)
SQDU3286021: 4733Kg (23%)
OSTU7383401: 2465Kg (23%)
TVAZ0332497: 5043Kg (23%)
YOKJ8974455: 4614Kg (23%)
JCHJ1438969: 3703Kg (23%)
VQXJ7346924: 3504Kg (23%)
FOQJ3724014: 4808Kg (23%)
NATJ4743370: 5161Kg (23%)
ZKQZ9487467: 4440Kg (23%)
QHQJ7830987: 2935Kg (23%)
FDBZ2722905: 3328Kg (23%)
ZLHJ2142927: 3672Kg (23%)
CCSJ4043620: 5044Kg (23%)
TYZZ3823202: 3967Kg (23%)
FHVJ3345456: 3854Kg (23%)
DNUJ0697986: 3580Kg (23%)
YDDZ3126916: 4374Kg (23%)
LFFU6016327: 4576Kg (23%)
NGEU4798622: 3124Kg (23%)
XCZJ0318316: 4052Kg (23%)
JZBU4261010: 5137Kg (23%)
DGHU7972853: 4729Kg (23%)
SWUU5108341: 2453Kg (23%)
JWOU0513669: 3255Kg (23%)
CCEJ1767696: 3806Kg (23%)
WKBJ1458099: 2537Kg (23%)
WSHJ4507869: 4052Kg (23%)
TVRJ3930569: 2845Kg (22%)
PQGJ1093044: 4297Kg (22%)
MWMU0804721: 4501Kg (22%)
HHUJ6793693: 4001Kg (22%)
UNQU0621969: 2478Kg (22%)
LCPJ6334293: 5107Kg (22%)
RRSU9871612: 5222Kg (22%)
UWWJ8768122: 4019Kg (22%)
ZGHZ8232002: 3791Kg (22%)
TEPU6260235: 5012Kg (22%)
EPSU9930433: 3084Kg (22%)
QPBZ3730345: 5069Kg (22%)
BRHJ9027033: 4860Kg (22%)
XTRJ3395953: 3216Kg (22%)
CYPU8630033: 4817Kg (22%)
UHDU4407524: 2584Kg (22%)
JKAU5017906: 3975Kg (22%)
WLDJ7088401: 4891Kg (22%)
UGNJ0322268: 3792Kg (22%)
PWOU9447660: 3119Kg (22%)
GLHZ9681535: 3152Kg (22%)
KNJJ4262474: 4789Kg (22%)
IIJU3849838: 3600Kg (22%)
UEXJ1085492: 4515Kg (22%)
BGLJ2098118: 3244Kg (22%)
GSVJ1730811: 2844Kg (22%)
BBWJ8876071: 4474Kg (22%)
ORXJ9370812: 4205Kg (22%)
WPYU0834850: 4411Kg (22%)
INXJ3726381: 5102Kg (22%)
FVHU1423535: 3842Kg (22%)
TZTJ7705776: 3401Kg (22%)
UQYJ3553328: 3142Kg (22%)
GHUZ5797287: 3807Kg (22%)
NQKJ8293993: 2560Kg (22%)
JJZZ4613540: 2294Kg (22%)
JLLJ0837800: 4134Kg (22%)
KVQU7308675: 4500Kg (22%)
GSEJ4729332: 3084Kg (22%)
WPSU8037809: 2562Kg (22%)
HHVU8704864: 4260Kg (22%)
NZRU2288267: 2842Kg (22%)
LBZU1502449: 3661Kg (22%)
VIBJ3974126: 3675Kg (22%)
TBKU2045596: 5025Kg (22%)
GEFJ5828120: 4458Kg (22%)
WRPJ9205125: 3488Kg (22%)
MSTJ5596290: 4913Kg (22%)
ZMFU1744909: 2301Kg (22%)
FGEJ5946486: 4618Kg (22%)
TMHZ8724448: 3475Kg (22%)
FBWJ8941634: 3183Kg (22%)
IKXJ8109084: 3441Kg (22%)
PMHU3232769: 4663Kg (22%)
PYNU1370112: 4743Kg (22%)
RTLZ0061244: 5357Kg (22%)
URMZ7980454: 3643Kg (22%)
QRLU5022727: 5253Kg (22%)
QBBJ2941076: 2780Kg (22%)
GGCU6841592: 4327Kg (22%)
ARMZ1392792: 2860Kg (22%)
FYQZ3551065: 3714Kg (22%)
KFMU5027212: 5310Kg (22%)
FCMZ6785155: 4912Kg (22%)
NIYJ9703309: 5248Kg (22%)
SNFZ4199042: 4460Kg (22%)
DAJJ4560189: 5212Kg (22%)
GXHZ0627610: 4891Kg (22%)
BQGZ7576512: 4915Kg (22%)
JFRU4069641: 3655Kg (22%)
DRMJ0833045: 2406Kg (22%)
HXTJ2789855: 4473Kg (22%)
MKRJ0954037: 3702Kg (22%)
YIQZ9714348: 2511Kg (22%)
AHPJ0328035: 3969Kg (22%)
XKZZ9915236: 3380Kg (22%)
JVHJ2901808: 3878Kg (22%)
ROYU5363717: 2593Kg (22%)
CWAU5253250: 5014Kg (22%)
ZSXJ7556780: 4368Kg (22%)
EDBU8425591: 4154Kg (22%)
HWEU5880267: 5284Kg (22%)
VAOZ1359452: 2893Kg (22%)
LRSJ2957868: 4781Kg (22%)
IDTJ0933701: 2790Kg (22%)
IWNJ3868140: 5168Kg (22%)
YJJZ9587656: 3449Kg (22%)
YAPZ4000326: 3523Kg (22%)
SWNU8508223: 3908Kg (22%)
MJTZ2001981: 3043Kg (22%)
AGPU5108483: 3708Kg (22%)
HDLJ8102957: 4839Kg (22%)
VMMJ7795773: 5180Kg (22%)
OUQZ4720449: 3596Kg (22%)
HXMU8671762: 2736Kg (22%)
BWSJ1962859: 4466Kg (22%)
GCZU2656211: 4750Kg (22%)
GQAZ6968724: 2929Kg (22%)
KNQJ7702663: 5340Kg (22%)
MCTU4882404: 3797Kg (22%)
QKTU7612935: 5071Kg (22%)
HXWU9522910: 3266Kg (22%)
XUDZ1508655: 3773Kg (21%)
VUBJ7565928: 3474Kg (21%)
ENZZ9830642: 2844Kg (21%)
WICJ0905617: 3795Kg (21%)
WQJZ4615346: 4161Kg (21%)
JHCU3714932: 4909Kg (21%)
OQYU3947235: 4380Kg (21%)
NDZJ7739261: 4099Kg (21%)
YMFZ8852762: 2710Kg (21%)
OFOJ8406641: 3156Kg (21%)
HDBJ6343572: 4078Kg (21%)
KOMU4512756: 3997Kg (21%)
TQHU4139372: 2418Kg (21%)
ZERZ9213842: 2738Kg (21%)
BQJU6854350: 2940Kg (21%)
EKBJ5808538: 3182Kg (21%)
CFWJ9834968: 2980Kg (21%)
ZXJZ0153646: 5042Kg (21%)
RXCJ6814746: 3547Kg (21%)
EHZJ9018359: 5144Kg (21%)
MAMJ5263402: 2172Kg (21%)
CUCJ0678846: 4983Kg (21%)
WFBZ8560185: 4607Kg (21%)
KKRJ4313042: 3740Kg (21%)
PCZJ3368539: 3025Kg (21%)
LRRJ5552169: 2399Kg (21%)
TUTJ2183347: 4814Kg (21%)
OUEZ8348296: 3399Kg (21%)
YGNZ8099556: 2481Kg (21%)
NPNZ1365850: 3694Kg (21%)
LLUJ4751518: 2850Kg (21%)
JCKZ8344394: 4885Kg (21%)
HETU6209014: 3620Kg (21%)
JUVU9779623: 3889Kg (21%)
FMKZ2095777: 2977Kg (21%)
CGXJ4857495: 4883Kg (21%)
ULOJ1471713: 3268Kg (21%)
CZXU7763976: 5089Kg (21%)
PXNZ2783289: 3932Kg (21%)
FQLZ3387437: 4713Kg (21%)
TSBZ3865753: 3382Kg (21%)
DUSZ5306904: 4482Kg (21%)
NVHU3310598: 3317Kg (21%)
GDCZ4903229: 4715Kg (21%)
MOAJ8098248: 2875Kg (21%)
ETBU6338769: 3183Kg (21%)
CLCU5755568: 3982Kg (21%)
YVFJ0002377: 3087Kg (21%)
LEJJ8163474: 4587Kg (21%)
SBDZ0056420: 3617Kg (21%)
LNEJ3300370: 5073Kg (21%)
GDXU6419285: 3197Kg (21%)
HJLZ9909263: 5021Kg (21%)
ZHNZ9856353: 3095Kg (21%)
GFAJ2586172: 4224Kg (21%)
UDLU0841373: 2966Kg (21%)
LPYU6109631: 3558Kg (21%)
VKAU0786710: 4410Kg (21%)
PBRU2128494: 3570Kg (21%)
KEVZ7810376: 2817Kg (21%)
XTDJ5456044: 3831Kg (21%)
UNTU2994220: 4942Kg (21%)
EIEU7448710: 2945Kg (21%)
XUVJ0221419: 3050Kg (21%)
IEZZ9903659: 4991Kg (21%)
BOYU9581204: 3240Kg (21%)
JUZZ0942822: 3828Kg (21%)
CCZZ9283050: 3641Kg (21%)
DBXJ3974366: 2373Kg (21%)
XKAZ8044104: 4426Kg (21%)
BVRZ8819895: 4971Kg (21%)
FOZZ7855553: 2560Kg (21%)
RVEJ2139505: 4512Kg (21%)
KBBU5557105: 4159Kg (21%)
LTMJ4650988: 3976Kg (21%)
FDOU3450888: 4601Kg (21%)
SRQU4412223: 4427Kg (21%)
ZNFJ3254710: 2454Kg (21%)
YGRZ4935520: 3574Kg (21%)
XFAZ2364588: 3962Kg (21%)
FQXZ6777258: 4848Kg (21%)
EZJZ6656692: 3255Kg (21%)
TOJJ7888657: 4174Kg (21%)
JJJZ8188297: 4220Kg (21%)
GTRJ8267188: 5020Kg (21%)
BRHZ1173804: 3827Kg (21%)
INPJ7731671: 4758Kg (21%)
NCAZ3670947: 3886Kg (21%)
LRPZ6270222: 5029Kg (21%)
KADJ8372376: 3496Kg (21%)
BQLZ2574342: 4369Kg (21%)
TJAU0353604: 3320Kg (21%)
WHZJ8503970: 4808Kg (21%)
XZNU0022146: 2915Kg (21%)
ZUNZ2871853: 2933Kg (21%)
HKSZ0413845: 4502Kg (21%)
TKXU3747836: 4597Kg (21%)
YTXU8313949: 3889Kg (21%)
UQXJ6313230: 3212Kg (20%)
BFXU8290916: 3422Kg (20%)
IUZJ3537184: 4078Kg (20%)
FQPZ1693583: 4099Kg (20%)
XEFU8421929: 4337Kg (20%)
USXZ5506055: 3875Kg (20%)
XKQJ8887175: 4920Kg (20%)
CXWJ2348602: 4133Kg (20%)
ANGJ0457109: 2578Kg (20%)
IAFZ2262907: 2318Kg (20%)
AQMZ9096761: 2380Kg (20%)
VJAJ1857087: 4695Kg (20%)
ZMAJ2393280: 2871Kg (20%)
UNUZ2902949: 3276Kg (20%)
NQQU6468622: 4748Kg (20%)
FPEU0670939: 3619Kg (20%)
ZGYJ3335589: 3115Kg (20%)
MALZ5071960: 2095Kg (20%)
JCYZ4772361: 5058Kg (20%)
CEBZ3499876: 4781Kg (20%)
XPDJ9203787: 3909Kg (20%)
XIVJ2065722: 3827Kg (20%)
LESU4095850: 4581Kg (20%)
ZSIZ6313110: 3835Kg (20%)
AIJJ4183604: 4052Kg (20%)
DNJU4205575: 3120Kg (20%)
ZUNZ4834945: 4662Kg (20%)
KETZ3934129: 2680Kg (20%)
GJQU6891036: 4496Kg (20%)
